id,p00,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,s1,s2,date
7,518.67,1.3,48.07,519.54,2388.22,8144.56,8.4925,0.03,397,2388,100,643.94,38.7,23.1371,1598.33,1421.79,14.62,21.61,551.2,2388.21,9071.1,0.0036,0.0001,2022-03-26
7,518.67,1.3,48.03,520.21,2388.23,8147.78,8.5101,0.03,396,2388,100,643.83,38.5,23.0912,1601.42,1427.83,14.62,21.61,551.43,2388.25,9081.49,0.0021,0.0,2022-03-27
7,518.67,1.3,48.3,519.47,2388.22,8148.12,8.5229,0.03,396,2388,100,643.91,38.45,23.1259,1601.87,1436.55,14.62,21.61,551.21,2388.24,9074.07,-0.0005,-0.0003,2022-03-28
7,518.67,1.3,48.26,519.5,2388.23,8150.7,8.5007,0.03,397,2388,100,643.53,38.52,23.0652,1596.44,1421.13,14.62,21.61,551.61,2388.2,9070.56,0.0012,-0.0004,2022-03-29
7,518.67,1.3,47.98,519.48,2388.27,8141.83,8.5627,0.03,398,2388,100,643.56,38.63,23.0196,1590.69,1423.7,14.62,21.61,551.12,2388.25,9075.33,-0.001,-0.0004,2022-03-30
7,518.67,1.3,48.15,519.88,2388.2,8146.81,8.5001,0.03,395,2388,100,643.45,38.55,23.0458,1606.52,1422.76,14.62,21.61,551.17,2388.21,9076.94,0.005,-0.0004,2022-03-31
7,518.67,1.3,47.96,520.21,2388.23,8139.94,8.5104,0.03,395,2388,100,643.35,38.53,23.126,1597.88,1428.37,14.62,21.61,551.31,2388.22,9074.79,0.0019,0.0001,2022-04-01
7,518.67,1.3,48.35,519.65,2388.23,8149.6,8.5367,0.03,396,2388,100,644.27,38.4,23.0286,1602.83,1421.92,14.62,21.61,551.28,2388.24,9077.77,-0.0032,-0.0002,2022-04-02
7,518.67,1.3,48.05,519.06,2388.23,8149.55,8.5369,0.03,396,2388,100,643.56,38.5,22.9854,1598.95,1425.91,14.62,21.61,551.59,2388.27,9075.18,-0.0005,0.0001,2022-04-03
7,518.67,1.3,47.97,519.1,2388.24,8145.75,8.5162,0.03,396,2388,100,644.15,38.46,23.0596,1599.33,1435.04,14.62,21.61,551.97,2388.19,9075.94,0.0043,-0.0001,2022-04-04
8,518.67,1.3,48.09,520.13,2388.24,8124.23,8.5098,0.03,395,2388,100,643.48,38.58,23.0893,1593.32,1425.47,14.62,21.61,552.09,2388.25,9051.84,0.0048,0.0002,2022-03-16
8,518.67,1.3,47.84,520.05,2388.24,8129.22,8.4999,0.03,392,2388,100,643.55,38.79,23.1495,1596.48,1419.07,14.62,21.61,551.32,2388.23,9048.83,-0.0008,-0.0004,2022-03-17
8,518.67,1.3,48.08,520.16,2388.28,8120.53,8.5008,0.03,395,2388,100,643.8,38.42,23.176,1597.34,1416.24,14.62,21.61,551.83,2388.21,9051.3,0.002,0.0003,2022-03-18
8,518.67,1.3,48.0,520.47,2388.26,8118.91,8.4511,0.03,395,2388,100,644.02,38.54,23.0978,1597.2,1425.3,14.62,21.61,552.06,2388.27,9049.37,0.002,0.0003,2022-03-19
8,518.67,1.3,47.89,519.78,2388.18,8121.99,8.4724,0.03,395,2388,100,643.22,38.55,23.1053,1596.04,1422.09,14.62,21.61,551.91,2388.28,9046.18,-0.0018,0.0003,2022-03-20
8,518.67,1.3,47.98,519.88,2388.22,8120.39,8.5125,0.03,396,2388,100,643.55,38.68,23.0878,1601.77,1418.93,14.62,21.61,551.63,2388.24,9044.98,0.0011,0.0003,2022-03-21
8,518.67,1.3,48.14,520.01,2388.28,8121.14,8.5639,0.03,396,2388,100,643.38,38.47,23.1214,1598.04,1424.6,14.62,21.61,551.17,2388.25,9045.06,0.0003,0.0,2022-03-22
8,518.67,1.3,47.98,519.97,2388.18,8121.42,8.5054,0.03,396,2388,100,643.68,38.43,23.1086,1597.92,1429.13,14.62,21.61,551.7,2388.2,9052.44,0.0031,0.0,2022-03-23
8,518.67,1.3,48.13,520.39,2388.27,8125.33,8.5068,0.03,397,2388,100,642.78,38.4,23.1321,1597.03,1424.37,14.62,21.61,551.96,2388.23,9046.81,-0.0014,-0.0004,2022-03-24
8,518.67,1.3,48.07,520.25,2388.26,8116.97,8.4966,0.03,395,2388,100,643.53,38.61,23.0681,1593.54,1419.01,14.62,21.61,551.5,2388.23,9051.35,0.0003,-0.0002,2022-03-25
8,518.67,1.3,48.01,519.45,2388.18,8123.38,8.5023,0.03,395,2388,100,643.46,38.58,23.0706,1595.97,1422.62,14.62,21.61,551.19,2388.21,9046.67,-0.0008,0.0003,2022-03-26
8,518.67,1.3,48.17,519.92,2388.29,8119.23,8.5348,0.03,395,2388,100,643.23,38.48,23.0716,1601.14,1427.03,14.62,21.61,551.86,2388.29,9042.15,-0.0001,-0.0004,2022-03-27
8,518.67,1.3,48.13,519.85,2388.26,8122.02,8.522,0.03,395,2388,100,643.44,38.29,23.0465,1610.35,1426.08,14.62,21.61,551.38,2388.24,9046.03,0.0014,-0.0005,2022-03-28
8,518.67,1.3,48.02,519.92,2388.29,8122.11,8.5229,0.03,394,2388,100,643.95,38.47,23.1225,1603.96,1422.82,14.62,21.61,551.29,2388.3,9050.46,0.0037,0.0002,2022-03-29
8,518.67,1.3,47.98,519.47,2388.3,8120.39,8.4846,0.03,395,2388,100,643.6,38.46,23.1502,1599.71,1427.14,14.62,21.61,551.32,2388.32,9045.26,0.0005,0.0003,2022-03-30
8,518.67,1.3,48.23,520.01,2388.23,8120.84,8.5184,0.03,396,2388,100,643.49,38.51,22.983,1605.73,1421.14,14.62,21.61,551.4,2388.31,9053.78,0.0001,-0.0004,2022-03-31
8,518.67,1.3,48.37,519.62,2388.27,8117.88,8.4701,0.03,396,2388,100,643.32,38.42,23.1565,1601.4,1429.5,14.62,21.61,551.1,2388.27,9040.98,0.0018,-0.0004,2022-04-01
8,518.67,1.3,48.13,519.87,2388.29,8126.2,8.4914,0.03,395,2388,100,643.43,38.59,23.0631,1605.59,1421.3,14.62,21.61,551.73,2388.31,9038.57,-0.0003,0.0,2022-04-02
8,518.67,1.3,48.09,519.31,2388.28,8121.93,8.517999999999999,0.03,396,2388,100,643.87,38.3,23.0808,1605.12,1428.29,14.62,21.61,550.49,2388.29,9047.3,0.0011,0.0001,2022-04-03
8,518.67,1.3,48.24,519.57,2388.26,8121.27,8.5509,0.03,394,2388,100,643.87,38.24,23.051,1602.84,1432.31,14.62,21.61,551.08,2388.27,9046.16,0.0026,-0.0003,2022-04-04
9,518.67,1.3,47.59,520.88,2388.1,8220.13,8.4763,0.03,395,2388,100,643.01,38.66,23.1898,1596.98,1416.51,14.62,21.61,552.95,2388.11,9162.89,0.0002,-0.0004,2022-03-16
9,518.67,1.3,47.68,521.63,2388.09,8229.79,8.4718,0.03,394,2388,100,643.07,38.61,23.2067,1590.68,1410.37,14.62,21.61,552.94,2388.09,9167.16,0.0015,0.0004,2022-03-17
9,518.67,1.3,47.76,521.04,2388.08,8230.96,8.4605,0.03,395,2388,100,643.55,38.62,23.1689,1602.59,1415.55,14.62,21.61,553.87,2388.08,9163.47,-0.0024,-0.0001,2022-03-18
9,518.67,1.3,47.78,521.04,2388.08,8229.33,8.5005,0.03,393,2388,100,643.2,38.63,23.1598,1601.8,1420.83,14.62,21.61,552.81,2388.07,9162.66,0.002,-0.0004,2022-03-19
9,518.67,1.3,47.66,521.29,2388.05,8238.32,8.4461,0.03,395,2388,100,643.16,38.71,23.1954,1593.59,1415.44,14.62,21.61,552.4,2388.06,9171.18,-0.0004,0.0,2022-03-20
9,518.67,1.3,47.67,520.93,2388.08,8237.87,8.4938,0.03,395,2388,100,643.55,38.79,23.168000000000006,1607.04,1421.69,14.62,21.61,552.45,2388.07,9164.94,-0.0022,0.0,2022-03-21
9,518.67,1.3,47.85,520.79,2388.07,8240.06,8.4992,0.03,395,2388,100,642.83,38.46,23.2898,1601.88,1417.4,14.62,21.61,552.83,2388.13,9171.99,-0.006,0.0003,2022-03-22
9,518.67,1.3,47.9,521.39,2388.11,8243.94,8.4522,0.03,396,2388,100,642.84,38.64,23.0994,1596.03,1418.62,14.62,21.61,552.84,2388.04,9178.37,0.0025,-0.0002,2022-03-23
9,518.67,1.3,47.92,520.98,2388.1,8242.41,8.4987,0.03,396,2388,100,643.73,38.52,23.1614,1595.56,1417.78,14.62,21.61,553.36,2388.12,9188.49,-0.0016,0.0002,2022-03-24
9,518.67,1.3,47.89,520.79,2388.1,8248.3,8.4932,0.03,395,2388,100,643.38,38.68,23.2104,1602.92,1423.1,14.62,21.61,552.52,2388.12,9183.92,-0.0001,-0.0001,2022-03-25
9,518.67,1.3,47.91,520.11,2388.08,8251.76,8.5037,0.03,396,2388,100,643.23,38.68,23.1819,1598.22,1420.21,14.62,21.61,552.31,2388.15,9189.49,0.0015,0.0004,2022-03-26
9,518.67,1.3,47.91,520.78,2388.17,8255.79,8.498,0.03,396,2388,100,643.32,38.67,23.0226,1602.15,1427.4,14.62,21.61,552.36,2388.12,9191.59,-0.0011,-0.0004,2022-03-27
9,518.67,1.3,48.08,521.07,2388.07,8257.19,8.4414,0.03,396,2388,100,643.13,38.39,23.2319,1599.34,1418.42,14.62,21.61,552.36,2388.16,9207.36,-0.0001,0.0,2022-03-28
9,518.67,1.3,48.04,520.71,2388.13,8262.08,8.4908,0.03,396,2388,100,642.7,38.54,23.1513,1602.99,1431.01,14.62,21.61,552.15,2388.09,9205.71,0.0007,0.0001,2022-03-29
9,518.67,1.3,47.85,520.59,2388.07,8262.57,8.4898,0.03,396,2388,100,643.24,38.55,23.0542,1597.81,1424.02,14.62,21.61,551.75,2388.12,9199.59,-0.0018,-0.0001,2022-03-30
9,518.67,1.3,47.94,520.35,2388.09,8266.83,8.5095,0.03,396,2388,100,643.42,38.51,23.181,1596.7,1417.01,14.62,21.61,552.63,2388.15,9206.31,0.0006,0.0005,2022-03-31
9,518.67,1.3,47.85,519.86,2388.13,8271.39,8.5206,0.03,397,2388,100,643.46,38.49,23.1286,1599.45,1433.83,14.62,21.61,552.86,2388.15,9214.62,0.0022,-0.0002,2022-04-01
9,518.67,1.3,47.82,520.5,2388.1,8272.83,8.5282,0.03,396,2388,100,643.69,38.4,23.0677,1603.7,1429.19,14.62,21.61,551.71,2388.09,9220.88,-0.0026,0.0002,2022-04-02
9,518.67,1.3,47.98,520.35,2388.44,8279.79,8.4968,0.03,397,2388,100,643.4,38.43,23.1008,1602.89,1431.95,14.62,21.61,552.29,2388.44,9224.87,-0.0014,-0.0004,2022-04-03
9,518.67,1.3,48.11,520.28,2388.56,8289.63,8.5156,0.03,399,2388,100,644.04,38.45,23.0284,1595.36,1428.43,14.62,21.61,552.3,2388.5,9239.76,-0.0016,0.0004,2022-04-04
10,518.67,1.3,48.13,520.72,2388.17,8164.04,8.4695,0.03,394,2388,100,643.63,38.65,23.2638,1599.49,1422.41,14.62,21.61,551.85,2388.15,9093.21,0.0028,-0.0001,2022-03-16
10,518.67,1.3,47.86,520.35,2388.17,8160.5,8.5224,0.03,396,2388,100,643.35,38.68,23.0884,1590.73,1420.54,14.62,21.61,552.39,2388.16,9096.36,0.0007,-0.0003,2022-03-17
10,518.67,1.3,47.88,520.63,2388.18,8172.42,8.4756,0.03,394,2388,100,643.31,38.68,23.2222,1594.27,1421.8,14.62,21.61,552.2,2388.17,9097.7,0.0012,0.0,2022-03-18
10,518.67,1.3,47.88,520.3,2388.21,8167.1,8.5098,0.03,394,2388,100,643.71,38.7,23.1211,1594.82,1417.02,14.62,21.61,552.09,2388.14,9096.83,0.0028,-0.0001,2022-03-19
10,518.67,1.3,47.86,520.3,2388.11,8164.65,8.4876,0.03,395,2388,100,643.78,38.63,23.2049,1594.05,1422.45,14.62,21.61,552.49,2388.15,9098.55,-0.0003,0.0004,2022-03-20
10,518.67,1.3,47.98,520.09,2388.2,8171.64,8.485,0.03,396,2388,100,643.28,38.54,23.3365,1593.1,1418.13,14.62,21.61,552.12,2388.21,9100.1,0.0063,-0.0001,2022-03-21
10,518.67,1.3,47.71,520.71,2388.12,8168.44,8.499,0.03,395,2388,100,643.61,38.57,23.148000000000003,1597.31,1413.32,14.62,21.61,552.65,2388.11,9102.72,-0.0012,0.0,2022-03-22
10,518.67,1.3,47.89,520.18,2388.14,8175.98,8.502,0.03,396,2388,100,643.65,38.45,23.0745,1595.0,1415.11,14.62,21.61,551.86,2388.09,9103.86,-0.0007,0.0001,2022-03-23
10,518.67,1.3,48.06,520.81,2388.12,8172.44,8.453,0.03,395,2388,100,643.47,38.42,23.2101,1597.16,1419.52,14.62,21.61,552.1,2388.19,9105.75,-0.0016,0.0002,2022-03-24
10,518.67,1.3,47.85,520.66,2388.13,8172.54,8.5234,0.03,397,2388,100,643.39,38.48,23.1374,1601.69,1417.97,14.62,21.61,552.7,2388.17,9101.86,0.0017,-0.0001,2022-03-25
10,518.67,1.3,48.1,520.09,2388.14,8170.7,8.4907,0.03,396,2388,100,643.87,38.4,23.1233,1613.62,1422.53,14.62,21.61,552.14,2388.18,9108.91,-0.0012,-0.0002,2022-03-26
10,518.67,1.3,47.89,519.95,2388.16,8179.78,8.4933,0.03,394,2388,100,643.4,38.41,22.9937,1599.62,1427.82,14.62,21.61,552.02,2388.14,9109.36,-0.0021,-0.0002,2022-03-27
10,518.67,1.3,47.9,519.6,2388.16,8174.12,8.5234,0.03,395,2388,100,643.01,38.68,23.0892,1600.31,1429.1,14.62,21.61,552.17,2388.17,9102.92,-0.0037,0.0002,2022-03-28
10,518.67,1.3,47.91,520.33,2388.18,8179.96,8.5054,0.03,397,2388,100,643.36,38.59,23.1391,1602.14,1424.69,14.62,21.61,552.12,2388.2,9104.77,-0.0008,-0.0002,2022-03-29
10,518.67,1.3,48.03,520.15,2388.16,8172.08,8.526,0.03,395,2388,100,644.35,38.42,23.1359,1603.77,1423.45,14.62,21.61,551.76,2388.23,9114.19,0.0016,-0.0001,2022-03-30
10,518.67,1.3,48.09,520.23,2388.22,8173.14,8.4954,0.03,395,2388,100,643.7,38.47,23.1209,1598.64,1426.21,14.62,21.61,551.45,2388.16,9108.3,-0.0029,0.0004,2022-03-31
10,518.67,1.3,48.06,519.83,2388.23,8177.31,8.523,0.03,396,2388,100,643.46,38.48,23.234,1603.54,1424.54,14.62,21.61,552.03,2388.15,9113.4,-0.0018,0.0004,2022-04-01
10,518.67,1.3,47.95,520.23,2388.25,8181.11,8.5182,0.03,396,2388,100,643.46,38.53,23.2187,1604.91,1422.76,14.62,21.61,551.73,2388.25,9115.15,-0.0013,0.0002,2022-04-02
10,518.67,1.3,48.08,519.22,2388.19,8183.38,8.5312,0.03,395,2388,100,644.09,38.22,23.1596,1604.4,1432.13,14.62,21.61,551.77,2388.23,9110.37,0.0005,-0.0001,2022-04-03
10,518.67,1.3,48.09,520.02,2388.16,8183.55,8.5159,0.03,398,2388,100,643.66,38.51,23.1434,1599.18,1436.29,14.62,21.61,552.7,2388.22,9115.44,0.0002,-0.0003,2022-04-04
11,518.67,1.3,47.83,520.77,2388.12,8193.41,8.4479,0.03,396,2388,100,643.39,38.47,23.2252,1596.2,1422.01,14.62,21.61,552.64,2388.08,9124.62,-0.0002,-0.0003,2022-03-16
11,518.67,1.3,47.89,521.03,2388.08,8193.99,8.488999999999999,0.03,394,2388,100,643.38,38.56,23.1194,1596.23,1419.71,14.62,21.61,552.58,2388.07,9126.01,0.0007,0.0002,2022-03-17
11,518.67,1.3,47.87,520.82,2388.13,8193.97,8.4933,0.03,397,2388,100,643.27,38.7,23.1471,1594.78,1413.78,14.62,21.61,552.45,2388.07,9131.05,0.0012,0.0001,2022-03-18
11,518.67,1.3,47.81,521.26,2388.07,8194.36,8.4721,0.03,396,2388,100,643.19,38.44,23.2245,1598.12,1424.28,14.62,21.61,552.62,2388.05,9125.89,0.0016,0.0004,2022-03-19
11,518.67,1.3,48.0,520.17,2388.08,8196.21,8.4877,0.03,396,2388,100,643.28,38.62,23.13,1604.2,1415.65,14.62,21.61,552.75,2388.11,9126.81,0.0006,-0.0004,2022-03-20
11,518.67,1.3,47.97,520.04,2388.12,8196.85,8.5266,0.03,395,2388,100,643.26,38.57,23.1209,1601.06,1418.47,14.62,21.61,552.49,2388.2,9127.0,-0.0003,-0.0001,2022-03-21
11,518.67,1.3,48.0,520.36,2388.12,8200.57,8.4435,0.03,396,2388,100,643.04,38.68,23.2125,1605.96,1431.26,14.62,21.61,551.89,2388.1,9132.23,0.0011,-0.0004,2022-03-22
11,518.67,1.3,48.0,520.81,2388.16,8204.7,8.4726,0.03,396,2388,100,643.24,38.6,23.1412,1605.75,1418.52,14.62,21.61,551.13,2388.17,9131.81,0.0006,-0.0001,2022-03-23
11,518.67,1.3,47.97,520.54,2388.08,8204.27,8.4909,0.03,396,2388,100,643.57,38.56,23.1104,1594.52,1418.75,14.62,21.61,552.74,2388.13,9147.23,0.0002,0.0004,2022-03-24
11,518.67,1.3,48.11,520.58,2388.13,8203.44,8.4853,0.03,395,2388,100,643.45,38.41,23.0951,1600.48,1421.19,14.62,21.61,551.46,2388.1,9137.16,-0.001,-0.0004,2022-03-25
11,518.67,1.3,47.99,521.13,2388.1,8207.25,8.5039,0.03,397,2388,100,643.77,38.51,23.0519,1605.96,1416.66,14.62,21.61,552.66,2388.09,9136.72,-0.0006,0.0004,2022-03-26
11,518.67,1.3,48.06,520.3,2388.15,8210.31,8.5408,0.03,395,2388,100,643.57,38.71,23.0727,1608.8,1415.05,14.62,21.61,552.5,2388.17,9138.91,0.0006,-0.0002,2022-03-27
11,518.67,1.3,47.84,520.75,2388.13,8210.46,8.4921,0.03,395,2388,100,643.4,38.53,23.2003,1605.43,1423.14,14.62,21.61,552.56,2388.12,9138.15,0.0002,-0.0002,2022-03-28
11,518.67,1.3,47.94,520.86,2388.13,8209.19,8.5148,0.03,397,2388,100,643.65,38.56,23.0208,1592.79,1420.0,14.62,21.61,551.69,2388.18,9145.42,0.0016,0.0,2022-03-29
11,518.67,1.3,48.01,520.66,2388.14,8209.57,8.5183,0.03,395,2388,100,643.22,38.37,23.0664,1597.07,1426.16,14.62,21.61,552.6,2388.17,9153.67,0.0065,0.0003,2022-03-30
11,518.67,1.3,48.03,519.95,2388.14,8210.25,8.5166,0.03,397,2388,100,643.6,38.28,23.1657,1609.02,1420.43,14.62,21.61,551.82,2388.12,9145.76,0.0009,0.0004,2022-03-31
11,518.67,1.3,48.16,520.39,2388.18,8208.22,8.5383,0.03,395,2388,100,643.5,38.49,23.1025,1601.64,1429.22,14.62,21.61,552.54,2388.25,9152.41,0.0004,-0.0003,2022-04-01
11,518.67,1.3,48.04,520.18,2388.12,8214.81,8.5121,0.03,396,2388,100,643.27,38.33,23.1283,1607.24,1426.44,14.62,21.61,550.55,2388.18,9150.92,-0.003,0.0002,2022-04-02
11,518.67,1.3,48.24,520.07,2388.17,8218.6,8.4947,0.03,396,2388,100,643.68,38.49,23.0304,1608.34,1424.85,14.62,21.61,552.0,2388.23,9151.7,-0.0001,-0.0004,2022-04-03
11,518.67,1.3,48.19,519.94,2388.16,8218.2,8.5135,0.03,397,2388,100,643.52,38.28,23.0558,1598.71,1432.38,14.62,21.61,552.03,2388.19,9155.67,0.0002,0.0001,2022-04-04
12,518.67,1.3,47.98,519.96,2388.26,8124.27,8.5174,0.03,396,2388,100,643.61,38.44,23.0561,1594.38,1418.09,14.62,21.61,552.36,2388.21,9044.63,-0.0002,0.0004,2022-03-16
12,518.67,1.3,48.08,519.98,2388.22,8124.46,8.5233,0.03,396,2388,100,643.03,38.57,23.074,1600.52,1422.8,14.62,21.61,551.86,2388.2,9049.81,0.0017,0.0003,2022-03-17
12,518.67,1.3,47.93,520.25,2388.21,8130.45,8.5024,0.03,396,2388,100,643.06,38.55,23.2636,1593.88,1425.5,14.62,21.61,551.2,2388.23,9051.41,-0.0007,-0.0004,2022-03-18
12,518.67,1.3,48.12,520.61,2388.27,8127.18,8.4748,0.03,394,2388,100,643.42,38.74,23.1146,1594.76,1424.54,14.62,21.61,552.03,2388.26,9042.89,-0.0014,0.0,2022-03-19
12,518.67,1.3,48.07,519.64,2388.27,8123.27,8.4941,0.03,396,2388,100,643.75,38.49,23.2194,1598.19,1426.68,14.62,21.61,552.02,2388.21,9048.17,-0.0018,-0.0003,2022-03-20
12,518.67,1.3,47.94,519.94,2388.25,8129.13,8.4975,0.03,395,2388,100,643.3,38.32,23.0739,1596.61,1420.52,14.62,21.61,552.47,2388.24,9056.93,0.0022,0.0004,2022-03-21
12,518.67,1.3,48.01,520.03,2388.21,8129.49,8.4718,0.03,394,2388,100,642.86,38.37,23.203000000000007,1597.39,1428.13,14.62,21.61,551.91,2388.27,9052.49,-0.0019,0.0001,2022-03-22
12,518.67,1.3,47.95,520.28,2388.25,8127.19,8.4895,0.03,396,2388,100,643.62,38.57,23.0512,1607.1,1424.96,14.62,21.61,551.95,2388.25,9051.35,-0.0026,-0.0002,2022-03-23
12,518.67,1.3,48.1,520.13,2388.27,8119.77,8.4929,0.03,395,2388,100,643.63,38.48,23.175,1598.16,1430.89,14.62,21.61,551.85,2388.28,9045.15,0.0031,0.0004,2022-03-24
12,518.67,1.3,48.28,520.05,2388.31,8125.47,8.502,0.03,397,2388,100,643.64,38.31,23.07,1592.61,1429.75,14.62,21.61,551.28,2388.27,9054.75,-0.0012,-0.0002,2022-03-25
12,518.67,1.3,48.17,519.72,2388.26,8124.91,8.5164,0.03,396,2388,100,643.1,38.46,23.1629,1595.35,1428.39,14.62,21.61,552.11,2388.28,9045.91,0.0008,0.0002,2022-03-26
12,518.67,1.3,48.15,519.36,2388.25,8133.48,8.5142,0.03,396,2388,100,643.45,38.36,23.0593,1602.88,1414.13,14.62,21.61,551.33,2388.21,9050.03,0.0009,0.0003,2022-03-27
12,518.67,1.3,48.08,519.25,2388.3,8127.89,8.5654,0.03,397,2388,100,643.59,38.57,23.1024,1593.01,1434.05,14.62,21.61,551.09,2388.22,9054.26,0.0008,0.0003,2022-03-28
12,518.67,1.3,48.08,519.61,2388.2,8126.87,8.5203,0.03,397,2388,100,642.95,38.35,23.0511,1598.33,1419.55,14.62,21.61,551.55,2388.28,9058.39,0.0006,0.0,2022-03-29
12,518.67,1.3,48.21,520.11,2388.25,8122.72,8.487,0.03,396,2388,100,643.76,38.42,23.0516,1597.89,1425.13,14.62,21.61,552.4,2388.28,9051.42,0.0034,0.0001,2022-03-30
12,518.67,1.3,48.22,519.88,2388.25,8125.91,8.511000000000001,0.03,396,2388,100,643.91,38.43,23.1312,1604.39,1427.48,14.62,21.61,551.82,2388.29,9052.79,0.0021,0.0002,2022-03-31
12,518.67,1.3,48.01,519.61,2388.27,8129.63,8.5039,0.03,396,2388,100,643.78,38.47,23.0371,1600.52,1426.11,14.62,21.61,551.26,2388.28,9053.07,-0.0009,0.0003,2022-04-01
12,518.67,1.3,48.18,519.01,2388.27,8125.62,8.5275,0.03,396,2388,100,643.59,38.52,23.1209,1596.25,1429.19,14.62,21.61,551.27,2388.29,9055.55,0.0007,0.0002,2022-04-02
12,518.67,1.3,48.1,519.32,2388.33,8120.62,8.5321,0.03,396,2388,100,643.34,38.47,23.0444,1597.46,1429.09,14.62,21.61,551.43,2388.25,9047.75,0.0027,0.0005,2022-04-03
12,518.67,1.3,48.08,519.55,2388.29,8122.87,8.5213,0.03,395,2388,100,643.31,38.64,23.0102,1601.76,1434.94,14.62,21.61,551.1,2388.32,9050.4,0.0002,-0.0001,2022-04-04
13,518.67,1.3,47.67,520.56,2388.11,8183.99,8.5018,0.03,395,2388,100,642.88,38.51,23.1509,1595.65,1423.84,14.62,21.61,551.76,2388.17,9107.19,0.0027,0.0,2022-03-16
13,518.67,1.3,47.74,520.96,2388.09,8183.12,8.509,0.03,397,2388,100,643.0,38.71,23.1809,1594.56,1419.82,14.62,21.61,553.03,2388.17,9110.0,0.0005,0.0002,2022-03-17
13,518.67,1.3,47.9,520.52,2388.09,8180.12,8.4818,0.03,395,2388,100,643.71,38.64,23.1287,1603.7,1424.19,14.62,21.61,552.33,2388.13,9112.74,-0.0024,0.0,2022-03-18
13,518.67,1.3,48.03,520.84,2388.13,8183.6,8.5129,0.03,394,2388,100,643.23,38.65,23.2254,1599.5,1417.04,14.62,21.61,551.78,2388.16,9122.41,0.0,0.0003,2022-03-19
13,518.67,1.3,47.91,520.24,2388.11,8181.45,8.4997,0.03,395,2388,100,643.21,38.55,23.1753,1596.17,1423.23,14.62,21.61,552.01,2388.19,9119.85,-0.0012,-0.0003,2022-03-20
13,518.67,1.3,48.03,520.18,2388.14,8185.03,8.5221,0.03,394,2388,100,643.46,38.64,23.0922,1602.85,1421.16,14.62,21.61,552.1,2388.16,9124.86,0.0012,-0.0001,2022-03-21
13,518.67,1.3,48.01,520.89,2388.16,8189.18,8.4655,0.03,394,2388,100,643.39,38.8,23.2275,1600.67,1421.84,14.62,21.61,551.97,2388.12,9123.27,-0.0038,-0.0003,2022-03-22
13,518.67,1.3,47.76,520.04,2388.12,8195.98,8.4907,0.03,395,2388,100,643.6,38.73,23.1447,1609.06,1428.92,14.62,21.61,551.98,2388.15,9126.03,0.002,-0.0002,2022-03-23
13,518.67,1.3,47.92,521.02,2388.13,8192.52,8.4987,0.03,396,2388,100,643.54,38.57,23.13,1597.82,1421.46,14.62,21.61,551.85,2388.14,9121.6,0.0002,0.0004,2022-03-24
13,518.67,1.3,47.78,519.94,2388.17,8193.7,8.5,0.03,397,2388,100,643.73,38.31,23.1185,1598.38,1421.08,14.62,21.61,552.27,2388.14,9129.24,-0.0008,-0.0001,2022-03-25
13,518.67,1.3,47.8,520.35,2388.15,8199.6,8.5346,0.03,396,2388,100,643.23,38.56,23.1418,1602.57,1418.94,14.62,21.61,551.8,2388.16,9124.75,-0.0003,-0.0003,2022-03-26
13,518.67,1.3,48.05,520.44,2388.12,8205.35,8.4948,0.03,396,2388,100,643.08,38.53,23.0528,1600.58,1426.46,14.62,21.61,551.96,2388.11,9134.47,0.0046,0.0002,2022-03-27
13,518.67,1.3,47.87,520.4,2388.16,8205.99,8.4988,0.03,395,2388,100,643.71,38.48,23.0585,1599.54,1419.52,14.62,21.61,552.08,2388.17,9133.8,-0.0016,-0.0004,2022-03-28
13,518.67,1.3,48.12,520.61,2388.14,8207.5,8.4845,0.03,397,2388,100,643.43,38.45,23.0453,1604.86,1432.39,14.62,21.61,552.42,2388.16,9136.94,0.0004,0.0,2022-03-29
13,518.67,1.3,48.07,520.74,2388.17,8208.97,8.5075,0.03,396,2388,100,643.17,38.58,23.1415,1610.57,1427.79,14.62,21.61,552.3,2388.17,9131.0,-0.0024,0.0001,2022-03-30
13,518.67,1.3,48.11,520.5,2388.2,8212.93,8.554,0.03,396,2388,100,643.53,38.28,23.1357,1612.88,1418.86,14.62,21.61,551.15,2388.15,9146.79,-0.0008,-0.0004,2022-03-31
13,518.67,1.3,48.04,519.8,2388.13,8210.94,8.5109,0.03,397,2388,100,643.77,38.49,23.209,1597.42,1429.73,14.62,21.61,551.2,2388.17,9140.98,0.0011,0.0,2022-04-01
13,518.67,1.3,48.34,520.26,2388.19,8210.25,8.5269,0.03,396,2388,100,643.5,38.43,23.0185,1602.21,1432.17,14.62,21.61,551.85,2388.11,9144.17,-0.003,-0.0001,2022-04-02
13,518.67,1.3,48.28,520.08,2388.15,8218.44,8.5015,0.03,397,2388,100,643.87,38.35,23.1104,1605.83,1431.55,14.62,21.61,551.48,2388.16,9149.29,-0.0011,0.0003,2022-04-03
13,518.67,1.3,48.22,519.76,2388.16,8211.76,8.5477,0.03,397,2388,100,644.26,38.53,23.1291,1610.89,1430.32,14.62,21.61,550.99,2388.15,9153.32,-0.0002,-0.0004,2022-04-04
